,date,zip_code,latitude,longitude,num_mosquitos,percent_employed,percent_no_health,percent_public_health,total_population,population_porportion,percent_age_over_65,percent_age_under_14,percent_low_income,land_area,water_area,year,week,previous_year_cases,previous_year_deaths,at_risk_population_percent,at_risk_population,high_risk_infection_percent
12,2007-05-29,60642,41.896282,-87.655232,1,80.80000305175781,15.300000190734865,14.600000381469727,18312.0,0.0014249965315684676,6.9000000953674325,9.200000762939453,10.800000190734863,10.3,1.9,2007,22,0.04132489941548556,,16.100000858306885,2948.232157173157,0.006653309160587633
13,2007-05-29,60643,41.712268,-87.67489119999999,11,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,13.9,1.5,2007,22,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
14,2007-05-29,60643,41.712268,-87.67489119999999,11,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,13.9,1.5,2007,22,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
15,2007-05-29,60643,41.712268,-87.67489119999999,11,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,13.9,1.5,2007,22,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
16,2007-05-29,60643,41.712268,-87.67489119999999,11,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,13.9,1.5,2007,22,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
17,2007-05-29,60643,41.712268,-87.67489119999999,11,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,13.9,1.5,2007,22,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
18,2007-05-29,60645,42.01743,-87.68776899999999,1,63.099998474121094,24.10000038146973,34.700000762939446,46913.0,0.0036506585311144595,11.799999237060547,23.20000076293945,12.600000381469727,7.3,0.0,2007,22,0.10586909740231933,,35.0,16419.55,0.037054184090811765
19,2007-05-29,60646,41.994991,-87.769279,1,63.20000076293945,10.699999809265137,26.5,28314.0,0.0022033285349607468,19.900001525878906,20.0,10.399999618530273,3.5,0.0,2007,22,0.06389652751386166,,39.900001525878906,11297.286432037354,0.025494715453014436
20,2007-05-29,60647,41.919343,-87.694259,1,72.4000015258789,23.20000076293945,26.70000076293945,87146.0,0.006781495176255703,6.0999999046325675,17.799999237060547,14.40000057220459,13.9,1.5,2007,22,0.1966633601114154,,23.899999141693115,20827.893252019883,0.04700254137865311
21,2007-05-29,60651,41.907645,-87.760886,1,54.29999923706055,24.0,47.0,61150.0,0.004758548457175493,10.0,22.200000762939453,24.59999847412109,6.0,0.0,2007,22,0.1379979052580893,,32.20000076293945,19690.300466537476,0.04443532654594522
22,2007-05-29,60654,41.891118,-87.65449100000001,1,85.5,7.9000000953674325,6.5,15885.0,0.0012361330445855856,3.7000000476837163,5.5,12.199999809265135,13.9,1.5,2007,22,0.03584785829298198,,9.200000047683716,1461.4200075745582,0.0032980029800479334
23,2007-05-29,60656,41.974089,-87.824812,5,67.40000152587889,15.699999809265135,28.29999923706055,27468.0,0.0021374947391450405,16.100000381469727,17.799999237060547,9.800000190734863,2.5,0.0,2007,22,0.061987347435206175,,33.89999961853027,9311.651895217896,0.021013710544071928
24,2007-05-29,60656,41.974089,-87.824812,5,67.40000152587889,15.699999809265135,28.29999923706055,27468.0,0.0021374947391450405,16.100000381469727,17.799999237060547,9.800000190734863,2.5,0.0,2007,22,0.061987347435206175,,33.89999961853027,9311.651895217896,0.021013710544071928
25,2007-06-05,60605,41.869215999999994,-87.627561,1,75.4000015258789,5.599999904632568,12.899999618530273,24972.0,0.0019432619446888566,8.199999809265138,8.5,13.699999809265135,3.2,0.3,2007,23,0.05635459639597684,,16.699999809265137,4170.32395236969,0.009411217490640271
26,2007-06-05,60607,41.868077,-87.666901,8,74.0,7.800000190734862,11.800000190734865,25134.0,0.0019558684434741735,5.800000190734862,9.09999942779541,16.0,7.4,0.0,2007,23,0.05672018486075103,,14.899999618530273,3744.965904121399,0.008451307327881569
27,2007-06-05,60607,41.868077,-87.666901,8,74.0,7.800000190734862,11.800000190734865,25134.0,0.0019558684434741735,5.800000190734862,9.09999942779541,16.0,7.4,0.0,2007,23,0.05672018486075103,,14.899999618530273,3744.965904121399,0.008451307327881569
28,2007-06-05,60608,41.867108,-87.654224,4,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,2.5,0.0,2007,23,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
29,2007-06-05,60608,41.867108,-87.654224,4,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,2.5,0.0,2007,23,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
30,2007-06-05,60608,41.867108,-87.654224,4,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,2.5,0.0,2007,23,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
31,2007-06-05,60613,41.878114000000004,-87.629798,3,83.0,11.0,11.899999618530273,49536.0,0.003854774171486497,7.699999809265138,10.300000190734863,12.200000762939453,11.1,0.0,2007,23,0.11178845097310841,,18.0,8916.48,0.020121921175159513
32,2007-06-05,60614,41.921691249999995,-87.65786250000001,7,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,2.5,0.0,2007,23,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
33,2007-06-05,60614,41.921691249999995,-87.65786250000001,7,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,2.5,0.0,2007,23,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
34,2007-06-05,60614,41.921691249999995,-87.65786250000001,7,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,7.1,0.0,2007,23,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
35,2007-06-05,60614,41.921691249999995,-87.65786250000001,7,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,7.1,0.0,2007,23,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
36,2007-06-05,60618,41.949616500000005,-87.700931,5,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,13.9,1.5,2007,23,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
37,2007-06-05,60618,41.949616500000005,-87.700931,5,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,13.9,1.5,2007,23,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
38,2007-06-05,60618,41.949616500000005,-87.700931,5,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,13.9,1.5,2007,23,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
39,2007-06-05,60618,41.949616500000005,-87.700931,5,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,13.9,1.5,2007,23,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
40,2007-06-05,60619,41.725516999999996,-87.61425799999999,1,59.20000076293945,19.600000381469727,44.79999923706055,64922.0,0.005052076186984778,14.899999618530273,18.700000762939453,23.70000076293945,4.6,0.0,2007,23,0.14651020942255857,,33.60000038146973,21813.792247657773,0.04922743092487178
41,2007-06-05,60620,41.7280895,-87.649806,2,55.5,20.700000762939453,48.70000076293945,73253.0,0.0057003749534487716,15.999999046325685,19.899999618530273,22.399999618530273,1.7,0.5,2007,23,0.16531087365001437,,35.89999866485596,26297.826021966936,0.05934660143321688
42,2007-06-05,60620,41.7280895,-87.649806,2,55.5,20.700000762939453,48.70000076293945,73253.0,0.0057003749534487716,15.999999046325685,19.899999618530273,22.399999618530273,3.6,0.0,2007,23,0.16531087365001437,,35.89999866485596,26297.826021966936,0.05934660143321688
43,2007-06-05,60622,41.906638,-87.701431,3,79.19999694824219,15.300000190734865,19.700000762939453,54272.0,0.00422331877052784,6.199999809265138,15.19999885559082,10.600000381469727,13.9,1.5,2007,23,0.12247624434530735,,21.399998664855957,11614.207275390625,0.026209914654661493
44,2007-06-05,60623,41.846075,-87.716277,1,57.9000015258789,31.20000076293945,48.099998474121094,85158.0,0.0066267941147089005,7.0,26.400001525878906,24.10000038146973,,,2007,23,0.1921770293265581,,33.400001525878906,28442.77329940796,0.06418713072745916
45,2007-06-05,60625,41.963976,-87.69181,1,74.4000015258789,25.5,25.0,78966.0,0.006144947372376919,8.899999618530273,17.600000381469727,12.200000762939453,5.0,0.0,2007,23,0.17820347379893064,,26.5,20925.99,0.04722392055671662
46,2007-06-05,60626,42.006858,-87.675919,2,69.59999847412111,23.70000076293945,26.10000038146973,51061.0,0.003973446320742369,8.399999618530272,15.100000381469727,21.899999618530273,,,2007,23,0.11522994330152869,,23.5,11999.335,0.027079036675859244
47,2007-06-05,60630,41.967576333333334,-87.757026,4,69.0,16.799999237060547,28.10000038146973,57886.0,0.0045045516453683385,13.09999942779541,18.600000381469727,11.399999618530273,10.3,1.9,2007,23,0.13063199771568182,,31.699999809265137,18349.86188959122,0.04141034302671037
48,2007-06-05,60630,41.967576333333334,-87.757026,4,69.0,16.799999237060547,28.10000038146973,57886.0,0.0045045516453683385,13.09999942779541,18.600000381469727,11.399999618530273,10.3,1.9,2007,23,0.13063199771568182,,31.699999809265137,18349.86188959122,0.04141034302671037
49,2007-06-05,60630,41.967576333333334,-87.757026,4,69.0,16.799999237060547,28.10000038146973,57886.0,0.0045045516453683385,13.09999942779541,18.600000381469727,11.399999618530273,10.3,1.9,2007,23,0.13063199771568182,,31.699999809265137,18349.86188959122,0.04141034302671037
50,2007-06-05,60631,42.00328633333333,-87.80089200000002,12,64.40000152587889,9.300000190734863,24.20000076293945,28899.0,0.002248851815238595,18.5,16.700000762939453,7.699999809265138,13.9,1.5,2007,23,0.06521670264191926,,35.20000076293945,10172.448220481872,0.02295627982751953
51,2007-06-05,60631,42.00328633333333,-87.80089200000002,12,64.40000152587889,9.300000190734863,24.20000076293945,28899.0,0.002248851815238595,18.5,16.700000762939453,7.699999809265138,13.9,1.5,2007,23,0.06521670264191926,,35.20000076293945,10172.448220481872,0.02295627982751953
52,2007-06-05,60631,42.00328633333333,-87.80089200000002,12,64.40000152587889,9.300000190734863,24.20000076293945,28899.0,0.002248851815238595,18.5,16.700000762939453,7.699999809265138,13.9,1.5,2007,23,0.06521670264191926,,35.20000076293945,10172.448220481872,0.02295627982751953
53,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,4.6,0.0,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
54,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,3.3,0.0,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
55,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,3.3,0.0,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
56,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,3.2,0.3,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
57,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,0.6,0.0,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
58,2007-06-05,60634,41.95251216666667,-87.79822,14,68.0,21.899999618530273,29.899999618530273,72718.0,0.005658742506057024,12.799999237060547,17.200000762939453,10.5,6.4,0.2,2007,23,0.1641035326756537,,30.0,21815.399999999998,0.04923105980269611
59,2007-06-05,60638,41.801497999999995,-87.763416,1,67.80000305175781,13.399999618530273,26.70000076293945,56033.0,0.00436035543680191,14.0,18.900001525878906,8.0,7.8,0.0,2007,23,0.1264503076672554,,32.900001525878906,18434.857854995727,0.0416021531520056
60,2007-06-05,60639,41.918704999999996,-87.752329,1,66.19999694824219,26.10000038146973,39.20000076293945,91934.0,0.007154086139053106,7.200000286102295,25.0,14.699999809265135,11.1,0.0,2007,23,0.20746849803254008,,32.200000286102295,29602.74826302528,0.06680485696005004
61,2007-06-05,60641,41.948167,-87.730698,3,71.80000305175781,23.79999923706055,32.5,70730.0,0.005504040978848934,9.700000762939453,20.0,11.299999237060547,2.5,0.0,2007,23,0.1596171883866191,,29.700000762939453,21006.810539627077,0.04740630616860837
62,2007-06-05,60641,41.948167,-87.730698,3,71.80000305175781,23.79999923706055,32.5,70730.0,0.005504040978848934,9.700000762939453,20.0,11.299999237060547,2.5,0.0,2007,23,0.1596171883866191,,29.700000762939453,21006.810539627077,0.04740630616860837
63,2007-06-05,60642,41.896282,-87.655232,2,80.80000305175781,15.300000190734865,14.600000381469727,18312.0,0.0014249965315684676,6.9000000953674325,9.200000762939453,10.800000190734863,10.3,1.9,2007,23,0.04132489941548556,,16.100000858306885,2948.232157173157,0.006653309160587633
64,2007-06-05,60643,41.7209876,-87.67505179999999,9,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,7.1,0.0,2007,23,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
65,2007-06-05,60643,41.7209876,-87.67505179999999,9,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,7.1,0.0,2007,23,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
66,2007-06-05,60643,41.7209876,-87.67505179999999,9,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,7.1,0.0,2007,23,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
67,2007-06-05,60643,41.7209876,-87.67505179999999,9,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,7.1,0.0,2007,23,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
68,2007-06-05,60643,41.7209876,-87.67505179999999,9,59.599998474121094,10.399999618530273,35.900001525878906,51836.0,0.004033754579722881,17.399999618530273,19.900001525878906,11.5,4.6,0.0,2007,23,0.11697888281196356,,37.30000114440918,19334.82859321594,0.043633124627579484
69,2007-06-05,60647,41.919343,-87.694259,2,72.4000015258789,23.20000076293945,26.70000076293945,87146.0,0.006781495176255703,6.0999999046325675,17.799999237060547,14.40000057220459,13.9,1.5,2007,23,0.1966633601114154,,23.899999141693115,20827.893252019883,0.04700254137865311
70,2007-06-05,60647,41.919343,-87.694259,2,72.4000015258789,23.20000076293945,26.70000076293945,87146.0,0.006781495176255703,6.0999999046325675,17.799999237060547,14.40000057220459,13.9,1.5,2007,23,0.1966633601114154,,23.899999141693115,20827.893252019883,0.04700254137865311
71,2007-06-05,60651,41.907645,-87.760886,3,54.29999923706055,24.0,47.0,61150.0,0.004758548457175493,10.0,22.200000762939453,24.59999847412109,6.0,0.0,2007,23,0.1379979052580893,,32.20000076293945,19690.300466537476,0.04443532654594522
72,2007-06-05,60654,41.891118,-87.65449100000001,1,85.5,7.9000000953674325,6.5,15885.0,0.0012361330445855856,3.7000000476837163,5.5,12.199999809265135,13.9,1.5,2007,23,0.03584785829298198,,9.200000047683716,1461.4200075745582,0.0032980029800479334
73,2007-06-05,60655,41.682587,-87.707973,11,70.69999694824219,4.699999809265137,14.600000381469727,28173.0,0.0021923561580479145,11.100000381469727,21.399999618530273,4.400000095367432,,,2007,23,0.06357832858338952,,32.5,9156.225,0.020662956789601596
74,2007-06-05,60655,41.682587,-87.707973,11,70.69999694824219,4.699999809265137,14.600000381469727,28173.0,0.0021923561580479145,11.100000381469727,21.399999618530273,4.400000095367432,,,2007,23,0.06357832858338952,,32.5,9156.225,0.020662956789601596
75,2007-06-05,60656,41.976714,-87.82081699999999,5,67.40000152587889,15.699999809265135,28.29999923706055,27468.0,0.0021374947391450405,16.100000381469727,17.799999237060547,9.800000190734863,2.5,0.0,2007,23,0.061987347435206175,,33.89999961853027,9311.651895217896,0.021013710544071928
76,2007-06-05,60656,41.976714,-87.82081699999999,5,67.40000152587889,15.699999809265135,28.29999923706055,27468.0,0.0021374947391450405,16.100000381469727,17.799999237060547,9.800000190734863,7.1,0.0,2007,23,0.061987347435206175,,33.89999961853027,9311.651895217896,0.021013710544071928
77,2007-06-05,60656,41.976714,-87.82081699999999,5,67.40000152587889,15.699999809265135,28.29999923706055,27468.0,0.0021374947391450405,16.100000381469727,17.799999237060547,9.800000190734863,7.1,0.0,2007,23,0.061987347435206175,,33.89999961853027,9311.651895217896,0.021013710544071928
78,2007-06-05,60659,41.986921,-87.689778,2,65.30000305175781,25.10000038146973,33.900001525878906,39657.0,0.00308601395227015,11.200000762939453,22.099998474121094,13.199999809265135,11.1,0.0,2007,23,0.08949440461583436,,33.29999923706055,13205.780697441101,0.02980163605428472
79,2007-06-05,60660,41.994469,-87.667736,1,68.59999847412111,22.200000762939453,22.79999923706055,42060.0,0.003273009555414319,10.500000953674316,10.299999237060547,20.100000381469727,13.9,1.5,2007,23,0.09491727710701525,,20.800000190734863,8748.480080223084,0.01974279381929951
80,2007-06-05,60707,41.916265,-87.800515,11,68.80000305175781,19.100000381469727,27.0,42712.0,0.0033237466122955084,13.799999237060547,17.5,11.300000190734865,2.5,0.0,2007,23,0.09638865175656974,,31.299999237060547,13368.855674133301,0.030169647264419275
81,2007-06-05,60707,41.916265,-87.800515,11,68.80000305175781,19.100000381469727,27.0,42712.0,0.0033237466122955084,13.799999237060547,17.5,11.300000190734865,10.3,1.9,2007,23,0.09638865175656974,,31.299999237060547,13368.855674133301,0.030169647264419275
82,2007-06-05,60803,41.662014,-87.72460799999999,7,69.5,15.100000381469727,28.79999923706055,22945.0,0.0017855255864560606,12.59999942779541,19.100000381469727,10.199999809265137,,,2007,23,0.05178024200722576,,31.699999809265137,7273.564956235886,0.016414336617527593
83,2007-06-05,60803,41.662014,-87.72460799999999,7,69.5,15.100000381469727,28.79999923706055,22945.0,0.0017855255864560606,12.59999942779541,19.100000381469727,10.199999809265137,,,2007,23,0.05178024200722576,,31.699999809265137,7273.564956235886,0.016414336617527593
84,2007-06-05,60803,41.662014,-87.72460799999999,7,69.5,15.100000381469727,28.79999923706055,22945.0,0.0017855255864560606,12.59999942779541,19.100000381469727,10.199999809265137,2.2,0.4,2007,23,0.05178024200722576,,31.699999809265137,7273.564956235886,0.016414336617527593
85,2007-06-26,60607,41.868077,-87.666901,30,74.0,7.800000190734862,11.800000190734865,25134.0,0.0019558684434741735,5.800000190734862,9.09999942779541,16.0,11.1,0.0,2007,26,0.05672018486075103,,14.899999618530273,3744.965904121399,0.008451307327881569
86,2007-06-26,60607,41.868077,-87.666901,30,74.0,7.800000190734862,11.800000190734865,25134.0,0.0019558684434741735,5.800000190734862,9.09999942779541,16.0,11.1,0.0,2007,26,0.05672018486075103,,14.899999618530273,3744.965904121399,0.008451307327881569
87,2007-06-26,60607,41.868077,-87.666901,30,74.0,7.800000190734862,11.800000190734865,25134.0,0.0019558684434741735,5.800000190734862,9.09999942779541,16.0,5.4,0.1,2007,26,0.05672018486075103,,14.899999618530273,3744.965904121399,0.008451307327881569
88,2007-06-26,60608,41.853651,-87.67322275000001,5,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,4.4,0.0,2007,26,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
89,2007-06-26,60608,41.853651,-87.67322275000001,5,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,4.4,0.0,2007,26,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
90,2007-06-26,60608,41.853651,-87.67322275000001,5,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,7.8,0.0,2007,26,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
91,2007-06-26,60608,41.853651,-87.67322275000001,5,60.9000015258789,29.5,36.099998474121094,78794.0,0.006131562404334545,7.700000286102295,18.400001525878906,19.5,7.8,0.0,2007,26,0.1778153097257018,,26.1000018119812,20565.235427732467,0.046409799060388154
92,2007-06-26,60611,41.891126,-87.61156,2,69.40000152587889,5.400000095367432,20.0,29722.0,0.0023128956090658907,19.299999237060547,4.400000095367432,9.299999237060547,10.3,1.9,2007,26,0.06707397266291083,,23.69999933242798,7044.113801584244,0.015896531073342792
93,2007-06-26,60611,41.891126,-87.61156,2,69.40000152587889,5.400000095367432,20.0,29722.0,0.0023128956090658907,19.299999237060547,4.400000095367432,9.299999237060547,10.3,1.9,2007,26,0.06707397266291083,,23.69999933242798,7044.113801584244,0.015896531073342792
94,2007-06-26,60612,41.86846366666666,-87.69627700000001,3,61.79999923706055,17.200000762939453,39.099998474121094,36052.0,0.0028054811991751194,7.800000190734862,21.899999618530273,28.79999923706055,7.1,0.0,2007,26,0.08135895477607846,,29.699999809265137,10707.443931236267,0.024163609413315412
95,2007-06-26,60612,41.86846366666666,-87.69627700000001,3,61.79999923706055,17.200000762939453,39.099998474121094,36052.0,0.0028054811991751194,7.800000190734862,21.899999618530273,28.79999923706055,2.5,0.0,2007,26,0.08135895477607846,,29.699999809265137,10707.443931236267,0.024163609413315412
96,2007-06-26,60612,41.86846366666666,-87.69627700000001,3,61.79999923706055,17.200000762939453,39.099998474121094,36052.0,0.0028054811991751194,7.800000190734862,21.899999618530273,28.79999923706055,7.1,0.0,2007,26,0.08135895477607846,,29.699999809265137,10707.443931236267,0.024163609413315412
97,2007-06-26,60613,41.878114000000004,-87.629798,1,83.0,11.0,11.899999618530273,49536.0,0.003854774171486497,7.699999809265138,10.300000190734863,12.200000762939453,6.8,0.1,2007,26,0.11178845097310841,,18.0,8916.48,0.020121921175159513
98,2007-06-26,60614,41.9216,-87.666455,2,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,7.1,0.0,2007,26,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
99,2007-06-26,60614,41.9216,-87.666455,2,78.0,6.0,10.5,68363.0,0.0053198467940092095,8.199999809265138,12.5,12.09999942779541,7.1,0.0,2007,26,0.15427555702626708,,20.699999809265137,14151.140869607925,0.031935040010180014
100,2007-06-26,60618,41.946731666666665,-87.70038299999999,8,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,13.9,1.5,2007,26,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
101,2007-06-26,60618,41.946731666666665,-87.70038299999999,8,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,6.0,0.0,2007,26,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
102,2007-06-26,60618,41.946731666666665,-87.70038299999999,8,74.0,23.70000076293945,22.70000076293945,97413.0,0.007580448873341083,7.799999713897705,19.600000381469727,10.300000190734863,6.0,0.0,2007,26,0.2198330173268914,,27.40000009536743,26691.16209290028,0.060234246957217345
103,2007-06-26,60622,41.906638,-87.701431,5,79.19999694824219,15.300000190734865,19.700000762939453,54272.0,0.00422331877052784,6.199999809265138,15.19999885559082,10.600000381469727,13.9,1.5,2007,26,0.12247624434530735,,21.399998664855957,11614.207275390625,0.026209914654661493
