,date,zip_code,wnv_probablitiy,cost_to_spray,spray_metric
100,2007-07-02,60613,0.17765702231977454,5499.9999999999845,28.801368843160503
101,2007-07-02,60614,0.17765702231977454,8000.000000000009,31.425619366527574
102,2007-07-02,60618,0.17765702231977454,12750.000000000022,37.19115591905174
103,2007-07-02,60620,0.17765702231977454,17749.999999999956,26.321089941105008
104,2007-07-02,60623,0.17765702231977454,13500.0,37.430062302883016
105,2007-07-02,60626,0.18944712620636986,4250.000000000001,53.487988991470836
106,2007-07-02,60630,0.3251583221373412,11999.999999999953,49.72175252892871
107,2007-07-02,60631,0.17765702231977454,9250.000000000005,19.53737146543673
108,2007-07-02,60634,0.17765702231977454,17749.999999999847,21.83469861811179
109,2007-07-02,60639,0.17765702231977454,12250.000000000016,42.931723337885245
110,2007-07-02,60641,0.17765702231977454,10000.0,37.320074089058025
111,2007-07-02,60643,0.17765702231977454,18249.99999999999,18.821742876350577
112,2007-07-02,60645,0.2241711090167084,5750.000000000002,64.01371709661379
113,2007-07-02,60646,0.18944712620636986,11499.999999999924,18.610769117214822
114,2007-07-02,60651,0.371672408834275,8750.0,83.63818748649867
115,2007-07-02,60654,0.2241711090167084,1500.0000000000018,21.840542922479646
116,2007-07-02,60655,0.2241711090167084,10999.999999999965,18.659646478695613
117,2007-07-02,60656,0.2241711090167084,8250.00000000002,25.301858571254847
118,2007-07-02,60659,0.2241711090167084,5000.0,59.20709008753625
119,2007-07-02,60660,0.2241711090167084,3249.999999999997,60.34327636289824
120,2007-07-02,60707,0.2241711090167084,9000.000000000031,33.299013363941846
122,2007-07-11,60605,0.371672408834275,2999.9999999999986,51.666478299883934
123,2007-07-11,60607,0.2241711090167084,5750.000000000016,14.600228868811332
124,2007-07-11,60608,0.2241711090167084,16000.000000000084,28.8133227064029
125,2007-07-11,60609,0.2241711090167084,19500.000000000095,23.020172412366584
126,2007-07-11,60612,0.2241711090167084,9249.999999999996,25.949184657291447
127,2007-07-11,60613,0.2241711090167084,5499.9999999999845,36.342131093187376
128,2007-07-11,60614,0.17765702231977454,8000.000000000009,31.425619366527574
129,2007-07-11,60615,0.18944712620636986,5500.0,40.279267364189344
130,2007-07-11,60617,0.3251583221373412,34749.99999999944,28.964247461538406
131,2007-07-11,60618,0.17765702231977454,12750.000000000022,37.19115591905174
132,2007-07-11,60619,0.17765702231977454,15000.0,25.83582250814041
133,2007-07-11,60620,0.17765702231977454,17749.999999999956,26.321089941105008
134,2007-07-11,60622,0.17765702231977454,6250.0,33.01352769840896
135,2007-07-11,60623,0.17765702231977454,13500.0,37.430062302883016
136,2007-07-11,60626,0.17765702231977454,4250.000000000001,50.15920296276355
137,2007-07-11,60628,0.18944712620636986,27250.0,17.947490757039123
138,2007-07-11,60629,0.3251583221373412,16999.99999999996,72.50339743019362
139,2007-07-11,60630,0.17765702231977454,11999.999999999955,27.1665151940325
140,2007-07-11,60631,0.17765702231977454,9250.000000000005,19.53737146543673
141,2007-07-11,60632,0.17765702231977454,18500.00000000007,29.137892815001905
142,2007-07-11,60634,0.17765702231977454,17749.999999999847,21.83469861811179
143,2007-07-11,60636,0.17765702231977454,9749.999999999969,24.730076855369347
144,2007-07-11,60637,0.2241711090167084,11250.0,32.510309738135575
145,2007-07-11,60638,0.18944712620636986,27750.00000000004,12.585336369916607
146,2007-07-11,60639,0.371672408834275,12250.000000000016,89.81652861251627
147,2007-07-11,60641,0.2241711090167084,10000.0,47.0912001557208
149,2007-07-11,60643,0.2241711090167084,18249.99999999999,23.749643662406488
150,2007-07-11,60645,0.2241711090167084,5750.000000000002,64.01371709661379
151,2007-07-11,60646,0.2241711090167084,11499.999999999924,22.021958507384724
152,2007-07-11,60649,0.2241711090167084,7250.000000000009,43.98073927300974
153,2007-07-11,60651,0.18944712620636986,8750.0,42.63166671457678
154,2007-07-11,60654,0.371672408834275,1500.0000000000018,36.21129963558932
155,2007-07-11,60655,0.2241711090167084,10999.999999999964,18.659646478695617
156,2007-07-11,60656,0.2241711090167084,8250.00000000002,25.301858571254847
157,2007-07-11,60659,0.2241711090167084,5000.0,59.20709008753625
158,2007-07-11,60707,0.2241711090167084,9000.000000000031,33.299013363941846
160,2007-07-18,60608,0.2241711090167084,16000.000000000084,28.8133227064029
161,2007-07-18,60609,0.18944712620636986,19500.000000000095,19.454360231464772
162,2007-07-18,60611,0.371672408834275,2000.000000000001,130.90513723687883
163,2007-07-18,60612,0.2241711090167084,9249.999999999996,25.949184657291447
164,2007-07-18,60614,0.2241711090167084,8000.000000000009,39.65346178239591
165,2007-07-18,60617,0.2241711090167084,34749.999999999425,19.96857233303394
166,2007-07-18,60618,0.2241711090167084,12750.000000000022,46.92852868478566
167,2007-07-18,60622,0.2241711090167084,6250.0,41.657115604387826
168,2007-07-18,60623,0.2241711090167084,13499.999999999998,47.22998543732671
169,2007-07-18,60625,0.18944712620636986,9749.999999999987,40.66019147203322
170,2007-07-18,60626,0.371672408834275,4250.000000000001,104.93698220845702
171,2007-07-18,60628,0.2241711090167084,27250.000000000004,21.237107089657748
172,2007-07-18,60630,0.2241711090167084,11999.999999999955,34.27924075077593
173,2007-07-18,60631,0.2241711090167084,9250.000000000005,24.65263782703202
174,2007-07-18,60632,0.2241711090167084,18500.00000000007,36.76676362948311
176,2007-07-18,60634,0.2241711090167084,17749.999999999847,27.551450206440236
177,2007-07-18,60638,0.18944712620636986,27750.00000000004,12.585336369916607
178,2007-07-18,60639,0.371672408834275,12250.000000000016,89.81652861251627
179,2007-07-18,60641,0.2241711090167084,10000.0,47.0912001557208
181,2007-07-18,60643,0.2241711090167084,18249.999999999985,23.74964366240649
182,2007-07-18,60645,0.2241711090167084,5750.000000000002,64.01371709661379
183,2007-07-18,60646,0.2241711090167084,11499.999999999924,22.021958507384724
184,2007-07-18,60647,0.2241711090167084,10000.0,46.690119287869145
185,2007-07-18,60651,0.18944712620636986,8750.0,42.63166671457678
186,2007-07-18,60654,0.371672408834275,1500.0000000000018,36.21129963558932
187,2007-07-18,60656,0.2241711090167084,8250.00000000002,25.301858571254847
188,2007-07-18,60659,0.2241711090167084,5000.0,59.20709008753625
189,2007-07-18,60707,0.2241711090167084,9000.000000000031,33.299013363941846
190,2007-07-19,60608,0.2241711090167084,16000.000000000084,28.8133227064029
191,2007-07-19,60609,0.2241711090167084,19500.000000000095,23.020172412366584
192,2007-07-19,60612,0.17765702231977454,9249.999999999996,20.56489303220948
193,2007-07-19,60613,0.18944712620636986,5499.9999999999845,30.712754761392315
194,2007-07-19,60617,0.3251583221373412,34749.99999999942,28.964247461538427
195,2007-07-19,60623,0.17765702231977454,13500.0,37.430062302883016
196,2007-07-19,60629,0.17765702231977454,16999.99999999996,39.61374142555328
197,2007-07-19,60630,0.17765702231977454,11999.999999999953,27.166515194032502
198,2007-07-19,60632,0.17765702231977454,18500.00000000007,29.137892815001905
199,2007-07-19,60638,0.17765702231977454,27750.00000000004,11.802097129394026
200,2007-07-19,60660,0.17765702231977454,3249.999999999997,47.82242833465529
201,2007-07-25,60617,0.18944712620636986,34749.99999999942,16.875451343979144
203,2007-07-27,60608,0.17765702231977454,16000.000000000084,22.83474055872541
204,2007-07-27,60609,0.17765702231977454,19500.000000000095,18.243632295025346
205,2007-07-27,60611,0.17765702231977454,2000.000000000001,62.57181414355417
206,2007-07-27,60612,0.17765702231977454,9249.999999999996,20.56489303220948
207,2007-07-27,60613,0.17765702231977454,5499.9999999999845,28.801368843160503
208,2007-07-27,60614,0.17765702231977454,8000.00000000001,31.42561936652757
209,2007-07-27,60618,0.18944712620636986,12750.000000000022,39.659325126339965
210,2007-07-27,60623,0.3251583221373412,13500.0,68.50669957754266
211,2007-07-27,60625,0.17765702231977454,9749.999999999987,38.12973407685522
212,2007-07-27,60626,0.17765702231977454,4250.000000000001,50.15920296276355
213,2007-07-27,60629,0.17765702231977454,16999.99999999996,39.61374142555328
214,2007-07-27,60630,0.17765702231977454,11999.999999999955,27.1665151940325
215,2007-07-27,60631,0.17765702231977454,9250.000000000005,19.53737146543673
216,2007-07-27,60632,0.17765702231977454,18500.00000000007,29.137892815001905
217,2007-07-27,60634,0.18944712620636986,17749.999999999847,23.283745560802682
218,2007-07-27,60637,0.3251583221373412,11250.0,47.155932863005674
219,2007-07-27,60638,0.17765702231977454,27750.000000000036,11.802097129394028
220,2007-07-27,60639,0.17765702231977454,12250.000000000016,42.931723337885245
221,2007-07-27,60640,0.17765702231977454,5999.999999999999,42.690271108341555
222,2007-07-27,60641,0.17765702231977454,10000.0,37.320074089058025
224,2007-07-27,60645,0.17765702231977454,5750.000000000002,50.731275840533094
225,2007-07-27,60646,0.18944712620636986,11499.999999999924,18.610769117214822
226,2007-07-27,60651,0.3251583221373412,8750.0,73.17102928090779
227,2007-07-27,60652,0.17765702231977454,12500.0,18.792967952021804
228,2007-07-27,60654,0.17765702231977454,1500.0000000000018,17.308768460282536
229,2007-07-27,60656,0.17765702231977454,8250.00000000002,20.051883013123547
230,2007-07-27,60659,0.17765702231977454,5000.0,46.921993522306835
231,2007-07-27,60707,0.17765702231977454,9000.000000000031,26.389678787659292
232,2007-08-01,60605,0.17765702231977454,2999.9999999999986,24.696244516227758
233,2007-08-01,60607,0.18944712620636986,5750.000000000016,12.33866136133281
234,2007-08-01,60608,0.3251583221373412,16000.00000000008,41.793484037755384
235,2007-08-01,60609,0.17765702231977454,19500.0000000001,18.243632295025343
236,2007-08-01,60611,0.17765702231977454,2000.000000000001,62.57181414355417
237,2007-08-01,60612,0.17765702231977454,9249.999999999995,20.56489303220948
238,2007-08-01,60613,0.17765702231977454,5499.999999999986,28.801368843160486
239,2007-08-01,60614,0.17765702231977454,8000.000000000009,31.425619366527574
240,2007-08-01,60615,0.2241711090167084,5500.0,47.662100852217804
241,2007-08-01,60617,0.18944712620636986,34749.999999999396,16.875451343979154
242,2007-08-01,60618,0.371672408834275,12750.000000000022,77.80681184042602
243,2007-08-01,60619,0.2241711090167084,15000.0,32.600146666783466
244,2007-08-01,60620,0.2241711090167084,17749.999999999956,33.21246661449462
245,2007-08-01,60622,0.2241711090167084,6250.0,41.657115604387826
246,2007-08-01,60623,0.2241711090167084,13500.0,47.2299854373267
247,2007-08-01,60625,0.2241711090167084,9749.999999999987,48.11284498023135
248,2007-08-01,60626,0.2241711090167084,4250.000000000001,63.2918643391295
249,2007-08-01,60628,0.18944712620636986,27250.000000000004,17.947490757039123
250,2007-08-01,60629,0.371672408834275,16999.99999999996,82.87505051206007
251,2007-08-01,60630,0.2241711090167084,11999.999999999955,34.27924075077593
252,2007-08-01,60631,0.2241711090167084,9250.000000000005,24.652637827032027
253,2007-08-01,60632,0.2241711090167084,18500.000000000073,36.76676362948309
255,2007-08-01,60634,0.2241711090167084,17749.999999999847,27.551450206440254
256,2007-08-01,60636,0.17765702231977454,9749.999999999973,24.73007685536934
257,2007-08-01,60637,0.18944712620636986,11250.0,27.474480449261158
258,2007-08-01,60638,0.3251583221373412,27750.00000000005,21.60089170800282
259,2007-08-01,60639,0.17765702231977454,12250.000000000016,42.931723337885245
260,2007-08-01,60640,0.17765702231977454,5999.999999999999,42.690271108341555
261,2007-08-01,60641,0.17765702231977454,10000.0,37.32007408905802
263,2007-08-01,60643,0.17765702231977454,18249.999999999978,18.82174287635059
264,2007-08-01,60645,0.2241711090167084,5750.000000000002,64.01371709661379
265,2007-08-01,60646,0.18944712620636986,11499.99999999992,18.61076911721483
266,2007-08-01,60647,0.371672408834275,10000.0,77.41153255921371
267,2007-08-01,60649,0.2241711090167084,7250.000000000007,43.980739273009746
268,2007-08-01,60651,0.2241711090167084,8750.0,50.44567419949618
269,2007-08-01,60652,0.2241711090167084,12500.0,23.71333489951929
270,2007-08-01,60654,0.2241711090167084,1500.0000000000016,21.84054292247965
271,2007-08-01,60655,0.2241711090167084,10999.999999999965,18.659646478695613
272,2007-08-01,60656,0.17765702231977454,8250.00000000002,20.051883013123547
273,2007-08-01,60659,0.18944712620636986,5000.0,50.03594404883535
274,2007-08-01,60660,0.3251583221373412,3249.999999999997,87.52741858883978
275,2007-08-01,60707,0.17765702231977454,9000.000000000031,26.389678787659292
277,2007-08-01,60827,0.17765702231977454,17500.0,9.389658500136298
278,2007-08-02,60605,0.17765702231977454,2999.9999999999986,24.696244516227758
279,2007-08-02,60607,0.17765702231977454,5750.000000000016,11.57077376026588
280,2007-08-02,60608,0.2241711090167084,16000.000000000084,28.8133227064029
281,2007-08-02,60609,0.18944712620636986,19500.0000000001,19.454360231464776
282,2007-08-02,60612,0.371672408834275,9249.999999999995,43.02336733384351
283,2007-08-02,60617,0.2241711090167084,34749.999999999396,19.968572333033958
284,2007-08-02,60619,0.2241711090167084,15000.0,32.60014666678346
285,2007-08-02,60620,0.2241711090167084,17749.999999999956,33.21246661449462
286,2007-08-02,60622,0.2241711090167084,6250.0,41.657115604387826
287,2007-08-02,60628,0.2241711090167084,27250.000000000004,21.237107089657748
289,2007-08-02,60637,0.18944712620636986,11250.0,27.474480449261147
290,2007-08-02,60643,0.371672408834275,18249.99999999999,39.376560644593916
291,2007-08-02,60655,0.2241711090167084,10999.999999999964,18.659646478695617
293,2007-08-02,60827,0.2241711090167084,17500.0,11.848054930668656
294,2007-08-03,60617,0.2241711090167084,34749.99999999944,19.968572333033933
295,2007-08-07,60605,0.2241711090167084,2999.9999999999986,31.16220484538855
296,2007-08-07,60607,0.17765702231977454,5750.000000000016,11.57077376026588
297,2007-08-07,60608,0.18944712620636986,16000.000000000084,24.350154697133256
298,2007-08-07,60609,0.3251583221373412,19500.0000000001,33.39056790034224
299,2007-08-07,60611,0.17765702231977454,2000.000000000001,62.57181414355417
300,2007-08-07,60612,0.17765702231977454,9249.999999999996,20.56489303220948
301,2007-08-07,60613,0.17765702231977454,5499.9999999999845,28.801368843160503
302,2007-08-07,60614,0.17765702231977454,8000.00000000001,31.42561936652757
303,2007-08-07,60615,0.17765702231977454,5500.0,37.77251650335853
304,2007-08-07,60617,0.17765702231977454,34749.99999999944,15.825219923408717
305,2007-08-07,60618,0.18944712620636986,12750.000000000022,39.659325126339965
306,2007-08-07,60619,0.3251583221373412,15000.0,47.286240578006286
307,2007-08-07,60620,0.17765702231977454,17749.999999999956,26.321089941105008
308,2007-08-07,60622,0.17765702231977454,6250.0,33.01352769840896
309,2007-08-07,60623,0.17765702231977454,13500.0,37.430062302883016
310,2007-08-07,60625,0.17765702231977454,9749.999999999987,38.12973407685522
311,2007-08-07,60626,0.17765702231977454,4250.000000000001,50.15920296276355
312,2007-08-07,60628,0.17765702231977454,27250.000000000004,16.830541744581176
313,2007-08-07,60629,0.18944712620636986,16999.99999999996,42.24268409635483
314,2007-08-07,60630,0.3251583221373412,11999.999999999955,49.721752528928704
315,2007-08-07,60631,0.17765702231977454,9250.000000000005,19.53737146543673
316,2007-08-07,60632,0.17765702231977454,18500.00000000007,29.137892815001905
317,2007-08-07,60634,0.17765702231977454,17749.999999999847,21.83469861811179
318,2007-08-07,60636,0.17765702231977454,9749.999999999969,24.73007685536935
319,2007-08-07,60637,0.17765702231977454,11250.0,25.76462617375127
320,2007-08-07,60638,0.17765702231977454,27750.00000000004,11.802097129394026
321,2007-08-07,60639,0.18944712620636986,12250.000000000016,45.78086192849584
322,2007-08-07,60640,0.3251583221373412,5999.999999999999,78.13424284569629
323,2007-08-07,60641,0.17765702231977454,10000.0,37.320074089058025
325,2007-08-07,60643,0.17765702231977454,18249.99999999999,18.821742876350584
326,2007-08-07,60645,0.17765702231977454,5750.000000000002,50.731275840533094
327,2007-08-07,60646,0.17765702231977454,11499.999999999922,17.45254145921182
328,2007-08-07,60647,0.17765702231977454,10000.0,37.00221496347978
329,2007-08-07,60649,0.18944712620636986,7250.000000000009,37.16814669049215
330,2007-08-07,60651,0.3251583221373412,8750.0,73.17102928090779
331,2007-08-07,60654,0.17765702231977454,1500.0000000000018,17.308768460282536
332,2007-08-07,60655,0.17765702231977454,10999.999999999965,14.787887901726208
333,2007-08-07,60656,0.17765702231977454,8250.00000000002,20.051883013123547
334,2007-08-07,60659,0.17765702231977454,5000.0,46.921993522306835
335,2007-08-07,60707,0.17765702231977454,9000.000000000031,26.389678787659292
337,2007-08-07,60827,0.18944712620636986,17500.0,10.012797668691062
338,2007-08-08,60617,0.371672408834275,34749.999999999396,33.10759987116366
340,2007-08-09,60617,0.2241711090167084,34749.99999999943,19.968572333033936
341,2007-08-09,60639,0.2241711090167084,12250.000000000016,54.172089045426986
342,2007-08-15,60605,0.2241711090167084,2999.9999999999986,31.16220484538855
343,2007-08-15,60607,0.2241711090167084,5750.000000000016,14.60022886881133
344,2007-08-15,60608,0.2241711090167084,16000.000000000084,28.8133227064029
345,2007-08-15,60609,0.18944712620636986,19500.000000000095,19.45436023146477
346,2007-08-15,60611,0.371672408834275,2000.000000000001,130.90513723687883
347,2007-08-15,60612,0.2241711090167084,9249.999999999996,25.949184657291447
348,2007-08-15,60613,0.2241711090167084,5499.9999999999845,36.342131093187376
349,2007-08-15,60614,0.2241711090167084,8000.000000000008,39.653461782395915
350,2007-08-15,60615,0.2241711090167084,5500.0,47.662100852217804
351,2007-08-15,60617,0.2241711090167084,34749.99999999944,19.968572333033933
352,2007-08-15,60618,0.2241711090167084,12750.000000000022,46.92852868478566
353,2007-08-15,60619,0.18944712620636986,15000.0,27.5504016865437
354,2007-08-15,60620,0.371672408834275,17749.999999999956,55.06578222360087
355,2007-08-15,60622,0.2241711090167084,6250.0,41.657115604387826
356,2007-08-15,60623,0.2241711090167084,13499.999999999998,47.22998543732671
357,2007-08-15,60625,0.2241711090167084,9749.999999999987,48.11284498023135
358,2007-08-15,60626,0.2241711090167084,4250.000000000001,63.2918643391295
359,2007-08-15,60628,0.2241711090167084,27250.000000000004,21.237107089657748
360,2007-08-15,60629,0.2241711090167084,16999.999999999964,49.98539450741971
361,2007-08-15,60630,0.18944712620636986,11999.999999999955,28.969405010557143
362,2007-08-15,60631,0.371672408834275,9250.000000000005,40.87371171728032
363,2007-08-15,60632,0.2241711090167084,18500.00000000007,36.7667636294831
365,2007-08-15,60634,0.2241711090167084,17749.999999999847,27.551450206440244
366,2007-08-15,60636,0.2241711090167084,9749.999999999969,31.204895153303024
367,2007-08-15,60637,0.2241711090167084,11250.0,32.510309738135575
368,2007-08-15,60638,0.2241711090167084,27750.000000000047,14.892117224936083
369,2007-08-15,60639,0.18944712620636986,12250.000000000016,45.78086192849584
370,2007-08-15,60640,0.371672408834275,5999.999999999999,89.311391632277
371,2007-08-15,60641,0.2241711090167084,10000.0,47.0912001557208
373,2007-08-15,60643,0.2241711090167084,18249.999999999985,23.7496436624065
374,2007-08-15,60645,0.2241711090167084,5750.000000000002,64.01371709661379
375,2007-08-15,60646,0.2241711090167084,11499.999999999925,22.021958507384717
376,2007-08-15,60647,0.2241711090167084,10000.0,46.690119287869145
377,2007-08-15,60649,0.18944712620636986,7250.000000000009,37.16814669049215
378,2007-08-15,60651,0.371672408834275,8750.0,83.63818748649867
379,2007-08-15,60652,0.2241711090167084,12500.0,23.71333489951929
380,2007-08-15,60654,0.2241711090167084,1500.0000000000018,21.840542922479646
381,2007-08-15,60655,0.2241711090167084,10999.999999999964,18.659646478695617
382,2007-08-15,60656,0.2241711090167084,8250.00000000002,25.301858571254847
383,2007-08-15,60659,0.2241711090167084,5000.0,59.20709008753625
384,2007-08-15,60660,0.2241711090167084,3249.999999999997,60.34327636289824
385,2007-08-15,60707,0.18944712620636986,9000.000000000031,28.141014312580744
387,2007-08-15,60827,0.2241711090167084,17500.0,11.848054930668656
388,2007-08-16,60617,0.2241711090167084,34749.99999999941,19.968572333033947
390,2007-08-17,60617,0.2241711090167084,34749.9999999994,19.96857233303395
392,2007-08-21,60607,0.17765702231977454,5750.000000000016,11.57077376026588
393,2007-08-21,60608,0.18944712620636986,16000.000000000084,24.350154697133256
394,2007-08-21,60609,0.3251583221373412,19500.0000000001,33.39056790034224
395,2007-08-21,60612,0.17765702231977454,9249.999999999996,20.56489303220948
396,2007-08-21,60613,0.17765702231977454,5499.9999999999845,28.801368843160503
397,2007-08-21,60614,0.17765702231977454,8000.000000000009,31.425619366527574
398,2007-08-21,60615,0.17765702231977454,5500.0,37.77251650335853
399,2007-08-21,60617,0.17765702231977454,34749.99999999944,15.825219923408717
400,2007-08-21,60618,0.17765702231977454,12750.000000000022,37.19115591905174
401,2007-08-21,60619,0.18944712620636986,15000.0,27.550401686543697
402,2007-08-21,60620,0.3251583221373412,17749.999999999956,48.17440555021126
403,2007-08-21,60622,0.17765702231977454,6250.0,33.01352769840896
404,2007-08-21,60623,0.17765702231977454,13499.999999999998,37.43006230288303
405,2007-08-21,60625,0.17765702231977454,9749.999999999987,38.12973407685522
406,2007-08-21,60626,0.17765702231977454,4250.000000000001,50.15920296276355
407,2007-08-21,60628,0.17765702231977454,27250.000000000004,16.830541744581176
408,2007-08-21,60629,0.17765702231977454,16999.999999999964,39.61374142555327
