,date,zip_code,latitude,longitude,num_mosquitos,total_population,population_porportion,land_area,water_area,year,week,averaged_cases,averaged_deaths,at_risk_population_percent,at_risk_population,proportional_averaged_cases,proportional_averaged_deaths,high_risk_infection_percent,wnv_probablitiy,cost_to_spray,spray_metric
54,2007-06-26,60630,41.966742749999995,-87.75717925,7,57886.0,0.0045045516453683385,4.799999999999981,0.0,2007,26,168.4,12.75,31.699999809265137,18349.86188959122,0.7585664970800282,0.05743303347844632,53.38279967880249,0.17765702231977454,11999.999999999953,27.166515194032502
55,2007-06-26,60631,42.000338,-87.801406,8,28899.0,0.002248851815238595,3.7000000000000024,0.0,2007,26,168.4,12.75,35.20000076293945,10172.448220481872,0.3787066456861794,0.028672860644292086,59.27680128479005,0.17765702231977454,9250.000000000005,19.53737146543673
56,2007-06-26,60634,41.951145833333335,-87.8075485,16,72718.0,0.005658742506057024,7.09999999999994,0.0,2007,26,168.4,12.75,30.0,21815.399999999998,0.9529322380200028,0.07214896695222706,50.52,0.17765702231977454,17749.99999999985,21.834698618111787
57,2007-06-26,60640,41.966986999999996,-87.674677,1,64365.0,0.005008731968700886,2.3999999999999995,0.29999999999999993,2007,26,168.4,12.75,22.399999618530273,14417.75975446701,0.8434704635292292,0.0638613326009363,37.72159935760498,0.1894471262063698,5999.999999999999,45.52338586362718
58,2007-06-26,60641,41.953705,-87.733974,1,70730.0,0.005504040978848934,4.0,0.0,2007,26,168.4,12.75,29.700000762939453,21006.810539627077,0.9268805008381605,0.07017652248032391,50.01480128479004,0.3251583221373412,10000.0,68.30539268522156
59,2007-06-26,60642,41.896282,-87.655232,1,18312.0,0.0014249965315684676,,,2007,26,168.4,12.75,16.100000858306885,2948.232157173157,0.23996941591612994,0.018168705777497962,27.112401445388794,0.17765702231977454,,
60,2007-06-26,60643,41.708069428571434,-87.67226842857143,19,51836.0,0.004033754579722881,7.299999999999995,0.0,2007,26,168.4,12.75,37.30000114440918,19334.828593215938,0.6792842712253331,0.05143037089146674,62.813201927185055,0.17765702231977454,18249.99999999999,18.821742876350577
61,2007-06-26,60645,42.01743,-87.68776899999999,4,46913.0,0.0036506585311144595,2.3000000000000007,0.0,2007,26,168.4,12.75,35.0,16419.55,0.614770896639675,0.04654589627170936,58.94,0.17765702231977454,5750.000000000002,50.731275840533094
62,2007-06-26,60646,41.99743125,-87.76589799999999,9,28314.0,0.0022033285349607468,4.5999999999999694,0.0,2007,26,168.4,12.75,39.900001525878906,11297.286432037354,0.3710405252873898,0.02809243882074952,67.19160256958008,0.17765702231977454,11499.999999999924,17.45254145921182
63,2007-06-26,60647,41.919343,-87.694259,1,87146.0,0.006781495176255703,4.0,0.0,2007,26,168.4,12.75,23.899999141693115,20827.893252019883,1.1420037876814604,0.08646406349726021,40.24759855461121,0.17765702231977454,10000.0,37.00221496347978
64,2007-06-26,60654,41.891118,-87.65449100000001,7,15885.0,0.0012361330445855856,0.6000000000000008,0.0,2007,26,168.4,12.75,9.200000047683716,1461.4200075745582,0.2081648047082126,0.015760696318466216,15.492800080299379,0.17765702231977454,1500.0000000000018,17.308768460282536
65,2007-06-26,60655,41.682587,-87.707973,5,28173.0,0.0021923561580479145,4.399999999999986,0.0,2007,26,168.4,12.75,32.5,9156.225,0.3691927770152688,0.02795254101511091,54.73,0.1894471262063698,10999.999999999965,15.769277392262945
66,2007-06-26,60656,41.974089,-87.824812,1,27468.0,0.0021374947391450405,3.300000000000008,0.0,2007,26,168.4,12.75,33.89999961853027,9311.651895217896,0.3599541140720248,0.027253057924099267,57.08759935760499,0.3251583221373412,8250.00000000002,36.70013462516408
67,2007-06-26,60659,41.986921,-87.689778,10,39657.0,0.00308601395227015,2.0,0.0,2007,26,168.4,12.75,33.29999923706055,13205.780697441101,0.5196847495622933,0.039346677891444415,56.07719871520996,0.17765702231977454,5000.0,46.921993522306835
68,2007-06-26,60707,41.91790233333334,-87.79873666666667,10,42712.0,0.0033237466122955084,3.600000000000012,0.0,2007,26,168.4,12.75,31.299999237060547,13368.855674133301,0.5597189295105637,0.04237776930676773,52.70919871520996,0.17765702231977454,9000.000000000031,26.389678787659292
69,2007-06-26,60803,41.662014,-87.72460799999999,51,22945.0,0.0017855255864560606,,,2007,26,168.4,12.75,31.699999809265137,7273.564956235886,0.3006825087592006,0.022765451227314774,53.38279967880249,0.17765702231977454,,
70,2007-06-29,60607,41.868077,-87.666901,10,25134.0,0.0019558684434741735,2.3000000000000065,0.0,2007,26,168.4,12.75,14.899999618530273,3744.9659041213986,0.32936824588105085,0.024937322654295713,25.09159935760498,0.17765702231977454,5750.000000000016,11.57077376026588
71,2007-06-29,60608,41.859032000000006,-87.679614,6,78794.0,0.006131562404334545,6.400000000000033,0.20000000000000104,2007,26,168.4,12.75,26.1000018119812,20565.235427732467,1.0325551088899374,0.07817742065526545,43.95240305137634,0.17765702231977454,16000.000000000084,22.83474055872541
72,2007-06-29,60613,41.878114000000004,-87.629798,1,49536.0,0.003854774171486497,2.199999999999994,0.399999999999999,2007,26,168.4,12.75,18.0,8916.48,0.6491439704783261,0.049148370686452836,30.312,0.17765702231977454,5499.9999999999845,28.801368843160503
73,2007-06-29,60614,41.921965,-87.632085,3,68363.0,0.0053198467940092095,3.2000000000000037,0.2999999999999989,2007,26,168.4,12.75,20.699999809265137,14151.140869607925,0.8958622001111509,0.06782804662361742,34.85879967880249,0.1894471262063698,8000.000000000009,33.51116212860909
74,2007-06-29,60618,41.958271,-87.702575,2,97413.0,0.007580448873341083,5.1000000000000085,0.0,2007,26,168.4,12.75,27.40000009536743,26691.16209290028,1.2765475902706385,0.0966507231350988,46.141600160598756,0.3251583221373412,12750.000000000022,68.06943907469211
75,2007-06-29,60620,41.723195000000004,-87.64997,2,73253.0,0.0057003749534487716,7.099999999999983,0.0,2007,26,168.4,12.75,35.89999866485596,26297.826021966936,0.9599431421607731,0.07267978065647183,60.45559775161743,0.17765702231977454,17749.999999999956,26.321089941105008
76,2007-06-29,60622,41.903002,-87.68826700000001,1,54272.0,0.00422331877052784,2.5,0.0,2007,26,168.4,12.75,21.399998664855957,11614.207275390625,0.7112068809568882,0.053847314324229956,36.03759775161743,0.17765702231977454,6250.0,33.01352769840896
77,2007-06-29,60626,42.008635,-87.6690295,2,51061.0,0.003973446320742369,1.7000000000000004,0.5,2007,26,168.4,12.75,23.5,11999.335,0.6691283604130149,0.0506614405894652,39.574,0.17765702231977454,4250.000000000001,50.15920296276355
78,2007-06-29,60628,41.692555,-87.598865,2,71710.0,0.005580302327871323,10.900000000000002,0.10000000000000003,2007,26,168.4,12.75,36.0,25815.6,0.9397229120135308,0.07114885468035936,60.624,0.17765702231977454,27250.000000000004,16.830541744581176
79,2007-06-29,60630,41.9659955,-87.77403100000001,2,57886.0,0.0045045516453683385,4.799999999999981,0.0,2007,26,168.4,12.75,31.699999809265137,18349.86188959122,0.7585664970800282,0.05743303347844632,53.38279967880249,0.17765702231977454,11999.999999999953,27.166515194032502
80,2007-06-29,60631,42.000338,-87.801406,6,28899.0,0.002248851815238595,3.7000000000000024,0.0,2007,26,168.4,12.75,35.20000076293945,10172.448220481872,0.3787066456861794,0.028672860644292086,59.27680128479005,0.17765702231977454,9250.000000000005,19.53737146543673
81,2007-06-29,60634,41.94930566666667,-87.790893,4,72718.0,0.005658742506057024,7.09999999999994,0.0,2007,26,168.4,12.75,30.0,21815.399999999998,0.9529322380200028,0.07214896695222706,50.52,0.1894471262063698,17749.99999999985,23.283745560802675
82,2007-06-29,60638,41.801497999999995,-87.763416,1,56033.0,0.00436035543680191,11.100000000000016,0.0,2007,26,168.4,12.75,32.900001525878906,18434.857854995727,0.7342838555574417,0.05559453181922436,55.40360256958008,0.3251583221373412,27750.00000000004,21.600891708002838
83,2007-06-29,60639,41.923738,-87.785288,1,91934.0,0.007154086139053106,4.900000000000007,0.0,2007,26,168.4,12.75,32.200000286102295,29602.74826302528,1.2047481058165432,0.0912145982729271,54.224800481796265,0.17765702231977454,12250.000000000016,42.931723337885245
84,2007-06-29,60641,41.948167,-87.730698,5,70730.0,0.005504040978848934,4.0,0.0,2007,26,168.4,12.75,29.700000762939453,21006.810539627077,0.9268805008381605,0.07017652248032391,50.01480128479004,0.17765702231977454,10000.0,37.320074089058025
85,2007-06-29,60643,41.710303599999996,-87.6654116,6,51836.0,0.004033754579722881,7.2999999999999945,0.0,2007,26,168.4,12.75,37.30000114440918,19334.82859321594,0.6792842712253332,0.05143037089146674,62.81320192718506,0.17765702231977454,18249.999999999985,18.82174287635059
86,2007-06-29,60645,42.01743,-87.68776899999999,4,46913.0,0.0036506585311144595,2.3000000000000007,0.0,2007,26,168.4,12.75,35.0,16419.55,0.614770896639675,0.04654589627170936,58.94,0.17765702231977454,5750.000000000002,50.731275840533094
87,2007-06-29,60646,41.991429,-87.747113,1,28314.0,0.0022033285349607468,4.5999999999999694,0.0,2007,26,168.4,12.75,39.900001525878906,11297.286432037354,0.3710405252873898,0.02809243882074952,67.19160256958008,0.17765702231977454,11499.999999999924,17.45254145921182
88,2007-06-29,60651,41.90203499999999,-87.73148733333333,3,61150.0,0.004758548457175493,3.5,0.0,2007,26,168.4,12.75,32.20000076293945,19690.300466537476,0.8013395601883531,0.06067149282898754,54.22480128479004,0.17765702231977454,8750.0,39.97851599390532
89,2007-06-29,60654,41.891118,-87.65449100000001,2,15885.0,0.0012361330445855856,0.6000000000000008,0.0,2007,26,168.4,12.75,9.200000047683716,1461.4200075745582,0.2081648047082126,0.015760696318466216,15.492800080299379,0.1894471262063698,1500.0000000000018,18.457454707699394
90,2007-06-29,60655,41.682587,-87.707973,6,28173.0,0.0021923561580479145,4.399999999999986,0.0,2007,26,168.4,12.75,32.5,9156.225,0.3691927770152688,0.02795254101511091,54.73,0.3251583221373412,10999.999999999965,27.065661437381692
91,2007-06-29,60656,41.974089,-87.824812,3,27468.0,0.0021374947391450405,3.300000000000008,0.0,2007,26,168.4,12.75,33.89999961853027,9311.651895217896,0.3599541140720248,0.027253057924099267,57.08759935760499,0.17765702231977454,8250.00000000002,20.051883013123547
92,2007-06-29,60659,41.986921,-87.689778,3,39657.0,0.00308601395227015,2.0,0.0,2007,26,168.4,12.75,33.29999923706055,13205.780697441101,0.5196847495622933,0.039346677891444415,56.07719871520996,0.17765702231977454,5000.0,46.921993522306835
93,2007-06-29,60707,41.916265,-87.800515,6,42712.0,0.0033237466122955084,3.600000000000012,0.0,2007,26,168.4,12.75,31.299999237060547,13368.855674133301,0.5597189295105637,0.04237776930676773,52.70919871520996,0.17765702231977454,9000.000000000031,26.389678787659292
94,2007-06-29,60803,41.662014,-87.72460799999999,3,22945.0,0.0017855255864560606,,,2007,26,168.4,12.75,31.699999809265137,7273.564956235886,0.3006825087592006,0.022765451227314774,53.38279967880249,0.17765702231977454,,
95,2007-07-02,60605,41.869215999999994,-87.627561,2,24972.0,0.0019432619446888566,1.1999999999999995,0.8000000000000003,2007,27,168.4,12.75,16.699999809265137,4170.32395236969,0.3272453114856035,0.02477658979478292,28.12279967880249,0.17765702231977454,2999.9999999999986,24.696244516227758
96,2007-07-02,60607,41.868077,-87.666901,13,25134.0,0.0019558684434741735,2.3000000000000065,0.0,2007,27,168.4,12.75,14.899999618530273,3744.965904121399,0.32936824588105085,0.024937322654295713,25.09159935760498,0.17765702231977454,5750.000000000016,11.57077376026588
97,2007-07-02,60608,41.856931,-87.66870933333333,7,78794.0,0.006131562404334545,6.400000000000033,0.20000000000000104,2007,27,168.4,12.75,26.1000018119812,20565.235427732467,1.0325551088899374,0.07817742065526545,43.95240305137634,0.1894471262063698,16000.000000000084,24.35015469713325
98,2007-07-02,60611,41.891126,-87.61156,3,29722.0,0.0023128956090658907,0.8000000000000004,0.6,2007,27,168.4,12.75,23.69999933242798,7044.113801584244,0.389491620566696,0.02948941901559011,39.910798875808716,0.3251583221373412,2000.000000000001,114.52261123338099
99,2007-07-02,60612,41.8743918,-87.6998002,16,36052.0,0.0028054811991751194,3.6999999999999984,0.0,2007,27,168.4,12.75,29.699999809265137,10707.443931236267,0.4724430339410901,0.03576988528948277,50.01479967880249,0.17765702231977454,9249.999999999996,20.56489303220948
100,2007-07-02,60613,41.878114000000004,-87.629798,1,49536.0,0.003854774171486497,2.199999999999994,0.399999999999999,2007,27,168.4,12.75,18.0,8916.48,0.6491439704783261,0.049148370686452836,30.312,0.17765702231977454,5499.9999999999845,28.801368843160503
101,2007-07-02,60614,41.9217825,-87.64927,7,68363.0,0.0053198467940092095,3.2000000000000037,0.2999999999999989,2007,27,168.4,12.75,20.699999809265137,14151.140869607925,0.8958622001111509,0.06782804662361742,34.85879967880249,0.17765702231977454,8000.000000000009,31.425619366527574
102,2007-07-02,60618,41.9540505,-87.700516,2,97413.0,0.007580448873341083,5.1000000000000085,0.0,2007,27,168.4,12.75,27.40000009536743,26691.16209290028,1.2765475902706385,0.0966507231350988,46.141600160598756,0.17765702231977454,12750.000000000022,37.19115591905174
103,2007-07-02,60620,41.723195000000004,-87.64997,1,73253.0,0.0057003749534487716,7.099999999999983,0.0,2007,27,168.4,12.75,35.89999866485596,26297.826021966936,0.9599431421607731,0.07267978065647183,60.45559775161743,0.17765702231977454,17749.999999999956,26.321089941105008
104,2007-07-02,60623,41.846075,-87.716277,1,85158.0,0.0066267941147089005,5.4,0.10000000000000021,2007,27,168.4,12.75,33.400001525878906,28442.77329940796,1.115952128916979,0.08449162496253848,56.24560256958008,0.17765702231977454,13500.0,37.430062302883016
