Date,trap,spray_distance,spray
2011-09-07,T014,0.0019135949879193904,1
2011-09-07,T014,0.00220904106895719,1
2011-09-07,T014,0.0025370621023117655,1
2011-09-07,T014,0.002852723688770188,1
2011-09-07,T014,0.0031545940397764553,1
2011-09-07,T014,0.0033992509305067063,1
2011-09-07,T014,0.004047130698293776,1
2011-09-07,T014,0.004508196633829121,1
2011-09-07,T014,0.004855162224042615,1
2011-09-07,T014,0.0053507037128317815,1
2011-09-07,T014,0.005823663146505592,1
2011-09-07,T014,0.006285745796773822,1
2011-09-07,T014,0.006659820960252903,1
2011-09-07,T014,0.007042859678064117,1
2011-09-07,T014,0.007372903219791852,1
2011-09-07,T014,0.007797055013811698,1
2011-09-07,T014,0.008186233919067407,1
2011-09-07,T014,0.008574647365601819,1
2011-09-07,T014,0.008984574787445455,1
2011-09-07,T014,0.009718271091094839,1
2011-09-07,T014,0.010227542644972436,1
2011-09-07,T014,0.010605708326712003,1
2011-09-07,T014,0.010717061045139127,1
2011-09-07,T014,0.010575788581054825,1
2011-09-07,T014,0.010247324946350396,1
2011-09-07,T014,0.009954163154729329,1
2011-09-07,T014,0.009607793809680607,1
2011-09-07,T014,0.00932755393686126,1
2011-09-07,T014,0.00903189039520058,1
2011-09-07,T014,0.00867481153817995,1
2011-09-07,T014,0.008379354005889536,1
2011-09-07,T014,0.007783239235683166,1
2011-09-07,T014,0.007434922789655386,1
2011-09-07,T014,0.007216636120073052,1
2011-09-07,T014,0.0068332439994341,1
2011-09-07,T014,0.00645445872586838,1
2011-09-07,T014,0.006091612466706658,1
2011-09-07,T014,0.005794839102335758,1
2011-09-07,T014,0.005486932931972188,1
2011-09-07,T014,0.005082773215022167,1
2011-09-07,T014,0.004617956883471871,1
2011-09-07,T014,0.0041989924982003156,1
2011-09-07,T014,0.0037079674276105966,1
2011-09-07,T014,0.0033064653332466835,1
2011-09-07,T014,0.00305825580282364,1
2011-09-07,T014,0.002739814511098185,1
2011-09-07,T014,0.0024840271290481443,1
2011-09-07,T014,0.0023767665243057084,1
2011-09-07,T014,0.0025019130901899342,1
2011-09-07,T014,0.0035743272405072573,1
2011-09-07,T014,0.0036727905980874502,1
2011-09-07,T014,0.0038378671304366337,1
2011-09-07,T014,0.004048886294088555,1
2011-09-07,T014,0.004313857219563657,1
2011-09-07,T014,0.00463117122209555,1
2011-09-07,T014,0.004934978295539521,1
2011-09-07,T014,0.005346634216407083,1
2011-09-07,T014,0.00571765430731981,1
2011-09-07,T014,0.006120518151650636,1
2011-09-07,T014,0.006510966407167194,1
2011-09-07,T014,0.006894399957784494,1
2011-09-07,T014,0.007308943015232104,1
2011-09-07,T014,0.0076983077650128505,1
2011-09-07,T014,0.00803961028633744,1
2011-09-07,T014,0.008470610971052594,1
2011-09-07,T014,0.008919884727683403,1
2011-09-07,T014,0.009319041659106327,1
2011-09-07,T014,0.009324684069707725,1
2011-09-07,T014,0.009175958181826312,1
2011-09-07,T014,0.009265405411732586,1
2011-09-07,T014,0.009738055943304342,1
2011-09-07,T014,0.010212731063578243,1
2011-09-07,T014,0.01066765181391071,1
2011-09-07,T014,0.010909212427020754,1
2011-09-07,T006,0.011042400830908416,1
2011-09-07,T006,0.010716764462985586,1
2011-09-07,T006,0.01085507451738882,1
2011-09-07,T014,0.008772424231054938,1
2011-09-07,T014,0.008302243552191784,1
2011-09-07,T014,0.007856764509366091,1
2011-09-07,T014,0.007435789706242761,1
2011-09-07,T014,0.007124667415254931,1
2011-09-07,T014,0.006784626756335713,1
2011-09-07,T014,0.006469529280503408,1
2011-09-07,T014,0.0061480800254919594,1
2011-09-07,T014,0.00584197509407921,1
2011-09-07,T014,0.005546703295110345,1
2011-09-07,T014,0.005305301928725628,1
2011-09-07,T014,0.005134864403685598,1
2011-09-07,T014,0.004981766498381694,1
2011-09-07,T014,0.004854240437211211,1
2011-09-07,T014,0.004804480802118035,1
2011-09-07,T014,0.004809530723220699,1
2011-09-07,T014,0.004842545726297305,1
2011-09-07,T014,0.0049635041049511264,1
2011-09-07,T014,0.005311905883131244,1
2011-09-07,T014,0.006084906390234267,1
2011-09-07,T014,0.00620054367687968,1
2011-09-07,T014,0.006121835572581703,1
2011-09-07,T014,0.006047614010689931,1
2011-09-07,T014,0.006013484495494366,1
2011-09-07,T014,0.00603187019089568,1
2011-09-07,T014,0.006073071499976402,1
2011-09-07,T014,0.006135888933138317,1
2011-09-07,T014,0.006230240560679816,1
2011-09-07,T014,0.006405349127441426,1
2011-09-07,T014,0.006615882547938104,1
2011-09-07,T014,0.007115271971042993,1
2011-09-07,T014,0.00743964972292511,1
2011-09-07,T014,0.007719031149616561,1
2011-09-07,T014,0.008000074735772704,1
2011-09-07,T014,0.00836757386844458,1
2011-09-07,T014,0.0087076203663588,1
2011-09-07,T014,0.00903556080779396,1
2011-09-07,T014,0.009488394062674245,1
2011-09-07,T014,0.009856734849310957,1
2011-09-07,T014,0.01033251027371741,1
2011-09-07,T014,0.01077266026157707,1
2011-09-07,T006,0.010971485491473396,1
2011-09-07,T014,0.01052724548230509,1
2011-09-07,T014,0.010165390395293069,1
2011-09-07,T014,0.009828092484738935,1
2011-09-07,T014,0.009552595325033535,1
2011-09-07,T014,0.009343320709983657,1
2011-09-07,T014,0.009082958628367478,1
2011-09-07,T014,0.008865924605549146,1
2011-09-07,T014,0.008588276712347614,1
2011-09-07,T014,0.008300708249579842,1
2011-09-07,T014,0.008058392429920718,1
2011-09-07,T014,0.007851474256452145,1
2011-09-07,T014,0.0076486957639456295,1
2011-09-07,T014,0.007478541576490877,1
2011-09-07,T014,0.007345032803746918,1
2011-09-07,T014,0.007266807926782002,1
2011-09-07,T014,0.007216486618179771,1
2011-09-07,T014,0.007190878303650523,1
2011-09-07,T014,0.007217865196832948,1
2011-09-07,T014,0.0072854179853657245,1
2011-09-07,T014,0.007457326315577051,1
2011-09-07,T014,0.008243515815458437,1
2011-09-07,T014,0.008587604484212401,1
2011-09-07,T014,0.00850677897648556,1
2011-09-07,T014,0.008464373685517603,1
2011-09-07,T014,0.00845488913129178,1
2011-09-07,T014,0.00847448793597538,1
2011-09-07,T014,0.008515324564824709,1
2011-09-07,T014,0.008592794410287452,1
2011-09-07,T223,0.00803457714442227,1
2011-09-07,T223,0.007684636867050534,1
2011-09-07,T223,0.0075710936316560565,1
2011-09-07,T223,0.007503240070606022,1
2011-09-07,T223,0.007453810315785253,1
2011-09-07,T223,0.007453088875045327,1
2011-09-07,T223,0.00749161430463766,1
2011-09-07,T223,0.007577498040715571,1
2011-09-07,T223,0.007672276816963523,1
2011-09-07,T223,0.007843086474430551,1
2011-09-07,T223,0.00804186233970434,1
2011-09-07,T223,0.00865316970833619,1
2011-09-07,T223,0.008888323639016437,1
2011-09-07,T223,0.00905216713776356,1
2011-09-07,T223,0.009430836236077747,1
2011-09-07,T223,0.00979074068814864,1
2011-09-07,T006,0.009412024608050991,1
2011-09-07,T006,0.009077526614928205,1
2011-09-07,T006,0.008783432162649492,1
2011-09-07,T006,0.008909893252851566,1
2011-09-07,T006,0.00934781091421341,1
2011-09-07,T223,0.009141979052750741,1
2011-09-07,T223,0.008759188724520464,1
2011-09-07,T223,0.008394938647128874,1
2011-09-07,T223,0.0082393073401298,1
2011-09-07,T223,0.007924872021469407,1
2011-09-07,T223,0.007616688358942509,1
2011-09-07,T223,0.007330708083186926,1
2011-09-07,T223,0.007093993030143441,1
2011-09-07,T223,0.006825751314020613,1
2011-09-07,T223,0.006618263233184543,1
2011-09-07,T223,0.0064667895521709345,1
2011-09-07,T223,0.006347732307326169,1
2011-09-07,T223,0.006268087108590594,1
2011-09-07,T223,0.006262782431012972,1
2011-09-07,T223,0.006289786641918698,1
2011-09-07,T223,0.006157239226259923,1
2011-09-07,T223,0.006133894213574481,1
2011-09-07,T223,0.006326553643243982,1
2011-09-07,T223,0.0066240267126816245,1
2011-09-07,T223,0.006827951287094257,1
2011-09-07,T223,0.00707473508734983,1
2011-09-07,T223,0.007328108320452755,1
2011-09-07,T223,0.007613259807061204,1
2011-09-07,T223,0.007952678298003436,1
2011-09-07,T223,0.0076527712047471455,1
2011-09-07,T223,0.007193850722809262,1
2011-09-07,T223,0.006915026665033451,1
2011-09-07,T223,0.006595991577432458,1
2011-09-07,T223,0.006318878539789828,1
2011-09-07,T223,0.006133187262808789,1
2011-09-07,T223,0.005840395620220313,1
2011-09-07,T223,0.005593884001599051,1
2011-09-07,T223,0.005385308760453625,1
2011-09-07,T223,0.0052027510778718455,1
2011-09-07,T223,0.005093731267275665,1
2011-09-07,T223,0.0050648045811063835,1
2011-09-07,T223,0.005063691549858495,1
2011-09-07,T223,0.005132372139486152,1
2011-09-07,T223,0.005276083448556297,1
2011-09-07,T223,0.005176251689860369,1
2011-09-07,T223,0.004474163224088069,1
2011-09-07,T223,0.004125180790684555,1
2011-09-07,T223,0.003983892066889246,1
2011-09-07,T223,0.0039007270548367446,1
2011-09-07,T223,0.003852190271733205,1
2011-09-07,T223,0.0038660497928070174,1
2011-09-07,T223,0.0039397563941079156,1
2011-09-07,T223,0.004080896538293633,1
2011-09-07,T223,0.004253720580631663,1
2011-09-07,T223,0.0045386185979915585,1
2011-09-07,T223,0.0048982820571909546,1
2011-09-07,T223,0.005297034222612607,1
2011-09-07,T223,0.005651598485786747,1
2011-09-07,T223,0.006036049517569456,1
2011-09-07,T223,0.006431802486300195,1
2011-09-07,T223,0.0063552731299090295,1
2011-09-07,T223,0.006007693854097147,1
2011-09-07,T223,0.0056240559603244165,1
2011-09-07,T223,0.005161003014065532,1
2011-09-07,T223,0.004749530900813305,1
2011-09-07,T223,0.00410052075290608,1
2011-09-07,T223,0.003737779629072191,1
2011-09-07,T223,0.003383673365583517,1
2011-09-07,T223,0.0030959547800868785,1
2011-09-07,T223,0.0028484864207113767,1
2011-09-07,T223,0.002671628488073772,1
2011-09-07,T223,0.0026178432387077006,1
2011-09-07,T223,0.0026753040119148488,1
2011-09-07,T223,0.002785277644338293,1
2011-09-07,T223,0.00296615770921397,1
2011-09-07,T223,0.003061821426052727,1
2011-09-07,T223,0.0033305870186823103,1
2011-09-07,T223,0.003656734943232894,1
2011-09-07,T223,0.004057214616598038,1
2011-09-07,T223,0.004445221766747014,1
2011-09-07,T223,0.004887320033658609,1
2011-09-07,T223,0.005327341728279682,1
2011-09-07,T223,0.005835651053863659,1
2011-09-07,T223,0.006393722476909226,1
2011-09-07,T223,0.007642283573849024,1
2011-09-07,T223,0.008109519844667441,1
2011-09-07,T223,0.008155090768683067,1
2011-09-07,T223,0.008031495287643485,1
2011-09-07,T223,0.007650336840867761,1
2011-09-07,T223,0.0072241671107667995,1
2011-09-07,T223,0.00677094514984321,1
2011-09-07,T223,0.006471157796100436,1
2011-09-07,T223,0.0060055162513161925,1
2011-09-07,T223,0.005610173932794718,1
2011-09-07,T223,0.0051707391370080435,1
2011-09-07,T223,0.004664086774963563,1
2011-09-07,T223,0.00429840880120908,1
2011-09-07,T223,0.004102332046798175,1
2011-09-07,T223,0.004692541943274052,1
2011-09-07,T223,0.005266928569493875,1
2011-09-07,T223,0.005898510489957002,1
2011-09-07,T223,0.006494245050693746,1
2011-09-07,T223,0.006790762099251516,1
2011-09-07,T223,0.007404915514535968,1
2011-09-07,T223,0.0053721763539941415,1
2011-09-07,T223,0.005305761480567459,1
2011-09-07,T223,0.0048561318511039465,1
2011-09-07,T223,0.004306827705950773,1
2011-09-07,T223,0.0038223749016400325,1
2011-09-07,T223,0.0033782182845596004,1
2011-09-07,T223,0.0029417883638468705,1
2011-09-07,T223,0.002365053652215365,1
2011-09-07,T223,0.0013254470525241068,1
2011-09-07,T223,0.0009542160249121704,1
2011-09-07,T223,0.0005331837290461071,1
2011-09-07,T223,0.00030369374196299035,1
2011-09-07,T223,0.0007194345002200073,1
2011-09-07,T223,0.0011159467331936712,1
2011-09-07,T223,0.0013866295669091656,1
2011-09-07,T223,0.002080989721901186,1
2011-09-07,T223,0.002675895571895634,1
2011-09-07,T223,0.003474078359063858,1
2011-09-07,T223,0.004309020628686227,1
2011-09-07,T223,0.005137343066032342,1
2011-09-07,T223,0.00590400023531749,1
2011-09-07,T223,0.008275669352024449,1
2011-09-07,T014,0.008025919414253681,1
2011-09-07,T014,0.007375633886130327,1
2011-09-07,T014,0.006581888212704423,1
2011-09-07,T014,0.00584814364654697,1
2011-09-07,T014,0.004691657868538674,1
2011-09-07,T014,0.004166946017316719,1
2011-09-07,T014,0.0038313660458764542,1
2011-09-07,T014,0.0036817664389766284,1
2011-09-07,T014,0.0019147276278286926,1
2011-09-07,T014,0.002040966056624673,1
2011-09-07,T014,0.00233801428093423,1
2011-09-07,T014,0.002874347017600306,1
2011-09-07,T014,0.003474739270781722,1
2011-09-07,T014,0.00421521756393221,1
2011-09-07,T014,0.004989073973267383,1
2011-09-07,T014,0.005733240861649313,1
2011-09-07,T014,0.006462296822457002,1
2011-09-07,T014,0.00725934410866503,1
2011-09-07,T014,0.008044880580523031,1
2011-09-07,T223,0.008542002686158847,1
2011-09-07,T223,0.007812720852085894,1
2011-09-07,T223,0.006980914211145138,1
2011-09-07,T223,0.00621426842933552,1
2011-09-07,T223,0.005511926755301452,1
2011-09-07,T223,0.004746251491753657,1
2011-09-07,T223,0.003996485595098508,1
2011-09-07,T223,0.003305459272221165,1
2011-09-07,T223,0.0026729724196199746,1
2011-09-07,T223,0.0022035892186295356,1
2011-09-07,T223,0.001988675410600879,1
2011-09-07,T223,0.0020959110720606116,1
2011-09-07,T223,0.002463357893341962,1
2011-09-07,T223,0.003989487630648814,1
2011-09-07,T223,0.003812276208369143,1
2011-09-07,T223,0.003688663774910862,1
2011-09-07,T223,0.003703623511019083,1
2011-09-07,T223,0.0038407688611510372,1
2011-09-07,T223,0.004112508953092968,1
2011-09-07,T223,0.0045344654101065,1
2011-09-07,T223,0.005048221623156039,1
2011-09-07,T223,0.005607616982572807,1
2011-09-07,T223,0.006221926318429553,1
2011-09-07,T223,0.006956432546853776,1
2011-09-07,T223,0.00761247225140958,1
2011-09-07,T223,0.008037036553129283,1
2011-09-07,T223,0.008627388841531112,1
2011-09-07,T014,0.008779851694537292,1
2011-09-07,T014,0.008194821244083092,1
2011-09-07,T014,0.007644879164814966,1
2011-09-07,T014,0.006941724225406255,1
2011-09-07,T014,0.006443126242552244,1
2011-09-07,T014,0.00562316954907289,1
2011-09-07,T014,0.0048615147616015136,1
2011-09-07,T014,0.004098351389399228,1
2011-09-07,T014,0.0033917847153398187,1
2011-09-07,T014,0.002638982379620906,1
2011-09-07,T014,0.0020911468676953087,1
2011-09-07,T014,0.0015049081551390035,1
2011-09-07,T006,0.011676920922110897,1
2011-09-07,T006,0.011292076007309247,1
2011-09-07,T006,0.010736005671503394,1
2011-09-07,T006,0.010188908621045729,1
2011-09-07,T006,0.009698839334943211,1
2011-09-07,T006,0.009283989713491174,1
2011-09-07,T006,0.008847158269419864,1
2011-09-07,T006,0.008134339418629285,1
2011-09-07,T006,0.007540143382062301,1
2011-09-07,T006,0.007540143382062301,1
2011-09-07,T006,0.006383087462679912,1
2011-09-07,T006,0.0058660345303231725,1
2011-09-07,T006,0.005425050230179309,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
2011-09-07,T006,0.004800477059631549,1
